ALVARO OBREGON,38,9,6/28/2013
ALVARO OBREGON,17,4,6/28/2013
AZCAPOTZALCO,19,11,6/28/2013
AZCAPOTZALCO,36,6,6/28/2013
BENITO JUAREZ,45,6,6/28/2013
BENITO JUAREZ,10,3,6/28/2013
COYOACAN,20,13,6/28/2013
COYOACAN,37,3,6/28/2013
CUAJIMALPA DE MORELOS,21,5,6/28/2013
CUAJIMALPA DE MORELOS,44,3,6/28/2013
CUAUHTEMOC,0,12,6/28/2013
CUAUHTEMOC,8,5,6/28/2013
CUAUHTEMOC,7,3,6/28/2013
GUSTAVO A. MADERO,23,6,6/28/2013
GUSTAVO A. MADERO,33,6,6/28/2013
GUSTAVO A. MADERO,22,5,6/28/2013
GUSTAVO A. MADERO,13,4,6/28/2013
IZTACALCO,34,6,6/28/2013
IZTAPALAPA,26,16,6/28/2013
IZTAPALAPA,25,6,6/28/2013
IZTAPALAPA,48,1,6/28/2013
MAGDALENA CONTRERAS,27,4,6/28/2013
MIGUEL HIDALGO,9,4,6/28/2013
MIGUEL HIDALGO,11,4,6/28/2013
MIGUEL HIDALGO,41,1,6/28/2013
MILPA ALTA,28,8,6/28/2013
TLAHUAC,29,8,6/28/2013
TLAHUAC,4,7,6/28/2013
TLALPAN,30,5,6/28/2013
TLALPAN,35,4,6/28/2013
VENUSTIANO CARRANZA,2,10,6/28/2013
VENUSTIANO CARRANZA,3,1,6/28/2013
XOCHIMILCO,32,10,6/28/2013
ALVARO OBREGON,38,5,6/29/2013
ALVARO OBREGON,18,2,6/29/2013
ALVARO OBREGON,17,1,6/29/2013
AZCAPOTZALCO,19,3,6/29/2013
BENITO JUAREZ,45,7,6/29/2013
BENITO JUAREZ,10,3,6/29/2013
COYOACAN,20,9,6/29/2013
COYOACAN,37,3,6/29/2013
CUAJIMALPA DE MORELOS,21,1,6/29/2013
CUAUHTEMOC,0,5,6/29/2013
CUAUHTEMOC,8,3,6/29/2013
CUAUHTEMOC,7,1,6/29/2013
GUSTAVO A. MADERO,22,3,6/29/2013
IZTACALCO,24,1,6/29/2013
IZTAPALAPA,26,5,6/29/2013
MAGDALENA CONTRERAS,27,2,6/29/2013
MIGUEL HIDALGO,9,7,6/29/2013
MIGUEL HIDALGO,11,6,6/29/2013
MILPA ALTA,28,4,6/29/2013
TLAHUAC,29,1,6/29/2013
TLAHUAC,4,1,6/29/2013
TLALPAN,30,4,6/29/2013
TLALPAN,35,2,6/29/2013
VENUSTIANO CARRANZA,2,8,6/29/2013
XOCHIMILCO,32,5,6/29/2013
AZCAPOTZALCO,19,2,7/1/2013
BENITO JUAREZ,10,1,7/1/2013
BENITO JUAREZ,51,1,7/1/2013
CUAUHTEMOC,1,4,7/1/2013
CUAUHTEMOC,7,1,7/1/2013
GUSTAVO A. MADERO,50,2,7/1/2013
IZTAPALAPA,26,7,7/1/2013
MIGUEL HIDALGO,11,3,7/1/2013
MIGUEL HIDALGO,9,1,7/1/2013
TLALPAN,31,4,7/1/2013
VENUSTIANO CARRANZA,2,2,7/1/2013
ALVARO OBREGON,17,1,7/2/2013
AZCAPOTZALCO,47,1,7/2/2013
BENITO JUAREZ,12,5,7/2/2013
BENITO JUAREZ,51,5,7/2/2013
BENITO JUAREZ,45,1,7/2/2013
COYOACAN,20,10,7/2/2013
CUAUHTEMOC,1,4,7/2/2013
CUAUHTEMOC,7,1,7/2/2013
GUSTAVO A. MADERO,13,5,7/2/2013
GUSTAVO A. MADERO,22,4,7/2/2013
GUSTAVO A. MADERO,50,2,7/2/2013
IZTACALCO,34,2,7/2/2013
IZTAPALAPA,26,10,7/2/2013
IZTAPALAPA,48,4,7/2/2013
MIGUEL HIDALGO,11,2,7/2/2013
VENUSTIANO CARRANZA,3,2,7/2/2013
ALVARO OBREGON,18,5,7/3/2013
ALVARO OBREGON,17,3,7/3/2013
BENITO JUAREZ,51,4,7/3/2013
CUAUHTEMOC,7,3,7/3/2013
CUAUHTEMOC,14,1,7/3/2013
CUAUHTEMOC,1,1,7/3/2013
CUAUHTEMOC,8,1,7/3/2013
GUSTAVO A. MADERO,13,7,7/3/2013
GUSTAVO A. MADERO,33,6,7/3/2013
GUSTAVO A. MADERO,23,5,7/3/2013
GUSTAVO A. MADERO,22,4,7/3/2013
IZTACALCO,24,5,7/3/2013
IZTACALCO,34,1,7/3/2013
IZTAPALAPA,25,8,7/3/2013
IZTAPALAPA,26,6,7/3/2013
MAGDALENA CONTRERAS,27,4,7/3/2013
MIGUEL HIDALGO,11,1,7/3/2013
TLAHUAC,4,4,7/3/2013
TLALPAN,30,4,7/3/2013
TLALPAN,35,3,7/3/2013
TLALPAN,31,3,7/3/2013
VENUSTIANO CARRANZA,3,3,7/3/2013
VENUSTIANO CARRANZA,2,1,7/3/2013
XOCHIMILCO,32,1,7/3/2013
ALVARO OBREGON,18,6,7/4/2013
ALVARO OBREGON,17,3,7/4/2013
ALVARO OBREGON,46,3,7/4/2013
AZCAPOTZALCO,19,2,7/4/2013
BENITO JUAREZ,51,7,7/4/2013
BENITO JUAREZ,12,6,7/4/2013
COYOACAN,20,12,7/4/2013
COYOACAN,37,1,7/4/2013
CUAJIMALPA DE MORELOS,44,4,7/4/2013
CUAUHTEMOC,0,7,7/4/2013
CUAUHTEMOC,8,4,7/4/2013
CUAUHTEMOC,7,3,7/4/2013
GUSTAVO A. MADERO,13,7,7/4/2013
GUSTAVO A. MADERO,50,4,7/4/2013
GUSTAVO A. MADERO,23,3,7/4/2013
IZTACALCO,24,4,7/4/2013
IZTACALCO,34,2,7/4/2013
IZTAPALAPA,26,10,7/4/2013
IZTAPALAPA,25,8,7/4/2013
MAGDALENA CONTRERAS,27,4,7/4/2013
MIGUEL HIDALGO,9,4,7/4/2013
MIGUEL HIDALGO,43,3,7/4/2013
MIGUEL HIDALGO,11,2,7/4/2013
TLAHUAC,29,4,7/4/2013
TLALPAN,30,4,7/4/2013
VENUSTIANO CARRANZA,2,11,7/4/2013
XOCHIMILCO,32,9,7/4/2013
ALVARO OBREGON,38,10,7/5/2013
ALVARO OBREGON,18,9,7/5/2013
ALVARO OBREGON,17,3,7/5/2013
ALVARO OBREGON,46,1,7/5/2013
AZCAPOTZALCO,19,2,7/5/2013
BENITO JUAREZ,51,10,7/5/2013
BENITO JUAREZ,45,5,7/5/2013
COYOACAN,20,13,7/5/2013
COYOACAN,37,3,7/5/2013
CUAJIMALPA DE MORELOS,44,1,7/5/2013
CUAUHTEMOC,1,6,7/5/2013
CUAUHTEMOC,0,5,7/5/2013
CUAUHTEMOC,7,2,7/5/2013
CUAUHTEMOC,8,1,7/5/2013
GUSTAVO A. MADERO,13,8,7/5/2013
GUSTAVO A. MADERO,33,7,7/5/2013
GUSTAVO A. MADERO,50,6,7/5/2013
GUSTAVO A. MADERO,23,2,7/5/2013
IZTACALCO,34,4,7/5/2013
IZTACALCO,24,1,7/5/2013
IZTAPALAPA,26,16,7/5/2013
IZTAPALAPA,25,8,7/5/2013
MAGDALENA CONTRERAS,27,4,7/5/2013
MIGUEL HIDALGO,9,5,7/5/2013
MILPA ALTA,28,4,7/5/2013
TLAHUAC,29,8,7/5/2013
TLAHUAC,4,4,7/5/2013
TLALPAN,35,6,7/5/2013
TLALPAN,30,6,7/5/2013
TLALPAN,31,3,7/5/2013
VENUSTIANO CARRANZA,3,8,7/5/2013
VENUSTIANO CARRANZA,2,7,7/5/2013
XOCHIMILCO,32,10,7/5/2013
ALVARO OBREGON,17,3,7/6/2013
ALVARO OBREGON,18,2,7/6/2013
ALVARO OBREGON,38,1,7/6/2013
AZCAPOTZALCO,19,6,7/6/2013
BENITO JUAREZ,45,4,7/6/2013
BENITO JUAREZ,51,1,7/6/2013
COYOACAN,20,8,7/6/2013
COYOACAN,37,1,7/6/2013
CUAUHTEMOC,1,4,7/6/2013
CUAUHTEMOC,8,2,7/6/2013
CUAUHTEMOC,0,2,7/6/2013
CUAUHTEMOC,7,2,7/6/2013
GUSTAVO A. MADERO,23,9,7/6/2013
GUSTAVO A. MADERO,22,2,7/6/2013
GUSTAVO A. MADERO,33,2,7/6/2013
GUSTAVO A. MADERO,50,1,7/6/2013
IZTAPALAPA,25,6,7/6/2013
IZTAPALAPA,48,1,7/6/2013
MIGUEL HIDALGO,11,4,7/6/2013
MIGUEL HIDALGO,42,1,7/6/2013
MIGUEL HIDALGO,9,1,7/6/2013
TLAHUAC,29,5,7/6/2013
TLAHUAC,4,2,7/6/2013
TLALPAN,35,4,7/6/2013
TLALPAN,31,4,7/6/2013
TLALPAN,30,2,7/6/2013
VENUSTIANO CARRANZA,2,4,7/6/2013
XOCHIMILCO,32,5,7/6/2013
CUAUHTEMOC,1,1,7/7/2013
IZTAPALAPA,48,1,7/7/2013
MILPA ALTA,28,1,7/7/2013
ALVARO OBREGON,46,1,7/8/2013
AZCAPOTZALCO,19,1,7/8/2013
BENITO JUAREZ,51,7,7/8/2013
BENITO JUAREZ,45,2,7/8/2013
CUAJIMALPA DE MORELOS,21,1,7/8/2013
CUAUHTEMOC,8,2,7/8/2013
CUAUHTEMOC,1,2,7/8/2013
CUAUHTEMOC,7,1,7/8/2013
GUSTAVO A. MADERO,13,2,7/8/2013
GUSTAVO A. MADERO,23,2,7/8/2013
IZTACALCO,34,4,7/8/2013
IZTAPALAPA,26,7,7/8/2013
IZTAPALAPA,48,1,7/8/2013
MAGDALENA CONTRERAS,27,1,7/8/2013
MIGUEL HIDALGO,11,4,7/8/2013
TLALPAN,31,3,7/8/2013
ALVARO OBREGON,18,1,7/9/2013
AZCAPOTZALCO,47,4,7/9/2013
BENITO JUAREZ,51,2,7/9/2013
BENITO JUAREZ,10,1,7/9/2013
CUAJIMALPA DE MORELOS,21,1,7/9/2013
CUAUHTEMOC,0,54,7/9/2013
CUAUHTEMOC,1,3,7/9/2013
GUSTAVO A. MADERO,13,7,7/9/2013
GUSTAVO A. MADERO,23,4,7/9/2013
GUSTAVO A. MADERO,50,4,7/9/2013
GUSTAVO A. MADERO,33,1,7/9/2013
IZTACALCO,34,4,7/9/2013
IZTAPALAPA,26,5,7/9/2013
MIGUEL HIDALGO,9,2,7/9/2013
MIGUEL HIDALGO,11,1,7/9/2013
TLALPAN,31,2,7/9/2013
VENUSTIANO CARRANZA,2,5,7/9/2013
XOCHIMILCO,32,6,7/9/2013
ALVARO OBREGON,18,5,7/10/2013
ALVARO OBREGON,46,1,7/10/2013
AZCAPOTZALCO,19,6,7/10/2013
AZCAPOTZALCO,47,1,7/10/2013
BENITO JUAREZ,10,8,7/10/2013
BENITO JUAREZ,51,5,7/10/2013
COYOACAN,20,11,7/10/2013
COYOACAN,37,1,7/10/2013
CUAJIMALPA DE MORELOS,21,4,7/10/2013
CUAJIMALPA DE MORELOS,44,1,7/10/2013
CUAUHTEMOC,0,62,7/10/2013
CUAUHTEMOC,6,2,7/10/2013
CUAUHTEMOC,1,2,7/10/2013
CUAUHTEMOC,7,1,7/10/2013
GUSTAVO A. MADERO,13,8,7/10/2013
GUSTAVO A. MADERO,33,7,7/10/2013
GUSTAVO A. MADERO,23,5,7/10/2013
IZTACALCO,24,5,7/10/2013
IZTACALCO,34,5,7/10/2013
IZTAPALAPA,25,8,7/10/2013
IZTAPALAPA,26,5,7/10/2013
IZTAPALAPA,48,4,7/10/2013
IZTAPALAPA,40,1,7/10/2013
MAGDALENA CONTRERAS,27,6,7/10/2013
MIGUEL HIDALGO,41,3,7/10/2013
MIGUEL HIDALGO,9,1,7/10/2013
TLAHUAC,29,3,7/10/2013
TLAHUAC,4,1,7/10/2013
TLALPAN,35,5,7/10/2013
TLALPAN,30,4,7/10/2013
VENUSTIANO CARRANZA,2,5,7/10/2013
VENUSTIANO CARRANZA,3,2,7/10/2013
ALVARO OBREGON,17,6,7/11/2013
ALVARO OBREGON,18,6,7/11/2013
ALVARO OBREGON,38,4,7/11/2013
ALVARO OBREGON,46,1,7/11/2013
AZCAPOTZALCO,47,4,7/11/2013
AZCAPOTZALCO,19,4,7/11/2013
AZCAPOTZALCO,36,2,7/11/2013
BENITO JUAREZ,12,5,7/11/2013
BENITO JUAREZ,10,4,7/11/2013
BENITO JUAREZ,51,1,7/11/2013
COYOACAN,20,11,7/11/2013
COYOACAN,49,4,7/11/2013
CUAJIMALPA DE MORELOS,21,2,7/11/2013
CUAUHTEMOC,0,123,7/11/2013
CUAUHTEMOC,6,3,7/11/2013
CUAUHTEMOC,8,2,7/11/2013
CUAUHTEMOC,14,1,7/11/2013
CUAUHTEMOC,7,1,7/11/2013
GUSTAVO A. MADERO,23,7,7/11/2013
GUSTAVO A. MADERO,13,7,7/11/2013
GUSTAVO A. MADERO,50,3,7/11/2013
GUSTAVO A. MADERO,33,3,7/11/2013
IZTACALCO,24,6,7/11/2013
IZTACALCO,34,4,7/11/2013
IZTAPALAPA,26,11,7/11/2013
IZTAPALAPA,25,9,7/11/2013
MAGDALENA CONTRERAS,27,5,7/11/2013
MIGUEL HIDALGO,9,3,7/11/2013
MIGUEL HIDALGO,42,1,7/11/2013
MIGUEL HIDALGO,11,1,7/11/2013
MILPA ALTA,28,1,7/11/2013
TLAHUAC,29,8,7/11/2013
TLALPAN,35,5,7/11/2013
TLALPAN,30,4,7/11/2013
TLALPAN,31,1,7/11/2013
VENUSTIANO CARRANZA,2,9,7/11/2013
VENUSTIANO CARRANZA,3,3,7/11/2013
XOCHIMILCO,32,10,7/11/2013
ALVARO OBREGON,38,10,7/12/2013
ALVARO OBREGON,18,5,7/12/2013
ALVARO OBREGON,17,1,7/12/2013
ALVARO OBREGON,46,1,7/12/2013
AZCAPOTZALCO,19,10,7/12/2013
AZCAPOTZALCO,36,7,7/12/2013
AZCAPOTZALCO,47,1,7/12/2013
BENITO JUAREZ,51,7,7/12/2013
BENITO JUAREZ,10,4,7/12/2013
BENITO JUAREZ,45,1,7/12/2013
COYOACAN,20,15,7/12/2013
COYOACAN,37,5,7/12/2013
CUAJIMALPA DE MORELOS,21,9,7/12/2013
CUAJIMALPA DE MORELOS,44,4,7/12/2013
CUAUHTEMOC,0,15,7/12/2013
CUAUHTEMOC,1,4,7/12/2013
CUAUHTEMOC,8,3,7/12/2013
CUAUHTEMOC,7,3,7/12/2013
CUAUHTEMOC,14,2,7/12/2013
CUAUHTEMOC,6,1,7/12/2013
GUSTAVO A. MADERO,13,12,7/12/2013
GUSTAVO A. MADERO,33,6,7/12/2013
GUSTAVO A. MADERO,22,3,7/12/2013
IZTACALCO,34,5,7/12/2013
IZTACALCO,24,3,7/12/2013
IZTAPALAPA,26,17,7/12/2013
IZTAPALAPA,25,7,7/12/2013
IZTAPALAPA,48,2,7/12/2013
MAGDALENA CONTRERAS,27,4,7/12/2013
MIGUEL HIDALGO,9,4,7/12/2013
MIGUEL HIDALGO,11,3,7/12/2013
MIGUEL HIDALGO,43,2,7/12/2013
MIGUEL HIDALGO,16,1,7/12/2013
MIGUEL HIDALGO,41,1,7/12/2013
MILPA ALTA,28,9,7/12/2013
TLAHUAC,4,7,7/12/2013
TLALPAN,35,7,7/12/2013
TLALPAN,30,4,7/12/2013
TLALPAN,5,4,7/12/2013
TLALPAN,31,1,7/12/2013
VENUSTIANO CARRANZA,2,11,7/12/2013
VENUSTIANO CARRANZA,3,6,7/12/2013
XOCHIMILCO,32,11,7/12/2013
ALVARO OBREGON,17,6,7/13/2013
ALVARO OBREGON,18,6,7/13/2013
ALVARO OBREGON,38,3,7/13/2013
ALVARO OBREGON,46,1,7/13/2013
AZCAPOTZALCO,19,7,7/13/2013
BENITO JUAREZ,45,3,7/13/2013
BENITO JUAREZ,10,1,7/13/2013
COYOACAN,20,10,7/13/2013
COYOACAN,37,5,7/13/2013
CUAJIMALPA DE MORELOS,21,1,7/13/2013
CUAUHTEMOC,1,4,7/13/2013
CUAUHTEMOC,0,4,7/13/2013
CUAUHTEMOC,8,2,7/13/2013
CUAUHTEMOC,14,1,7/13/2013
CUAUHTEMOC,7,1,7/13/2013
GUSTAVO A. MADERO,23,5,7/13/2013
GUSTAVO A. MADERO,22,4,7/13/2013
GUSTAVO A. MADERO,33,2,7/13/2013
IZTACALCO,24,4,7/13/2013
IZTAPALAPA,26,11,7/13/2013
IZTAPALAPA,48,5,7/13/2013
IZTAPALAPA,25,5,7/13/2013
IZTAPALAPA,40,1,7/13/2013
MIGUEL HIDALGO,11,8,7/13/2013
MIGUEL HIDALGO,42,2,7/13/2013
MIGUEL HIDALGO,16,2,7/13/2013
MILPA ALTA,28,3,7/13/2013
TLAHUAC,29,5,7/13/2013
TLAHUAC,4,1,7/13/2013
TLALPAN,30,7,7/13/2013
TLALPAN,35,6,7/13/2013
TLALPAN,31,3,7/13/2013
TLALPAN,5,1,7/13/2013
XOCHIMILCO,32,6,7/13/2013
CUAUHTEMOC,1,26,7/14/2013
CUAUHTEMOC,0,1,7/14/2013
BENITO JUAREZ,51,3,7/15/2013
CUAUHTEMOC,0,136,7/15/2013
CUAUHTEMOC,6,2,7/15/2013
CUAUHTEMOC,7,1,7/15/2013
CUAUHTEMOC,1,1,7/15/2013
CUAUHTEMOC,8,1,7/15/2013
GUSTAVO A. MADERO,23,1,7/15/2013
GUSTAVO A. MADERO,50,1,7/15/2013
IZTAPALAPA,26,4,7/15/2013
MIGUEL HIDALGO,16,1,7/15/2013
TLALPAN,31,5,7/15/2013
VENUSTIANO CARRANZA,3,3,7/15/2013
BENITO JUAREZ,51,6,7/16/2013
BENITO JUAREZ,12,5,7/16/2013
BENITO JUAREZ,10,4,7/16/2013
CUAJIMALPA DE MORELOS,21,2,7/16/2013
CUAUHTEMOC,0,41,7/16/2013
CUAUHTEMOC,1,4,7/16/2013
CUAUHTEMOC,7,3,7/16/2013
CUAUHTEMOC,6,1,7/16/2013
CUAUHTEMOC,8,1,7/16/2013
GUSTAVO A. MADERO,22,6,7/16/2013
GUSTAVO A. MADERO,50,4,7/16/2013
GUSTAVO A. MADERO,13,3,7/16/2013
GUSTAVO A. MADERO,23,2,7/16/2013
GUSTAVO A. MADERO,33,2,7/16/2013
IZTACALCO,24,1,7/16/2013
IZTAPALAPA,26,3,7/16/2013
MAGDALENA CONTRERAS,27,1,7/16/2013
MIGUEL HIDALGO,9,4,7/16/2013
MIGUEL HIDALGO,11,2,7/16/2013
MIGUEL HIDALGO,42,1,7/16/2013
MILPA ALTA,28,1,7/16/2013
TLAHUAC,4,1,7/16/2013
TLALPAN,31,2,7/16/2013
ALVARO OBREGON,17,5,7/17/2013
AZCAPOTZALCO,47,4,7/17/2013
BENITO JUAREZ,10,3,7/17/2013
BENITO JUAREZ,51,1,7/17/2013
COYOACAN,20,11,7/17/2013
COYOACAN,37,5,7/17/2013
CUAJIMALPA DE MORELOS,44,1,7/17/2013
CUAUHTEMOC,0,18,7/17/2013
CUAUHTEMOC,1,3,7/17/2013
GUSTAVO A. MADERO,33,7,7/17/2013
GUSTAVO A. MADERO,50,6,7/17/2013
GUSTAVO A. MADERO,22,4,7/17/2013
GUSTAVO A. MADERO,23,4,7/17/2013
IZTACALCO,24,6,7/17/2013
IZTAPALAPA,25,7,7/17/2013
IZTAPALAPA,26,5,7/17/2013
IZTAPALAPA,40,5,7/17/2013
MAGDALENA CONTRERAS,27,6,7/17/2013
MIGUEL HIDALGO,9,2,7/17/2013
MIGUEL HIDALGO,11,1,7/17/2013
MILPA ALTA,28,1,7/17/2013
TLAHUAC,4,3,7/17/2013
TLALPAN,31,3,7/17/2013
VENUSTIANO CARRANZA,3,4,7/17/2013
ALVARO OBREGON,17,1,7/18/2013
AZCAPOTZALCO,47,5,7/18/2013
AZCAPOTZALCO,36,1,7/18/2013
BENITO JUAREZ,12,7,7/18/2013
BENITO JUAREZ,51,5,7/18/2013
BENITO JUAREZ,10,4,7/18/2013
BENITO JUAREZ,45,2,7/18/2013
COYOACAN,20,13,7/18/2013
COYOACAN,49,4,7/18/2013
CUAJIMALPA DE MORELOS,44,2,7/18/2013
CUAJIMALPA DE MORELOS,21,1,7/18/2013
CUAUHTEMOC,0,8,7/18/2013
CUAUHTEMOC,7,3,7/18/2013
CUAUHTEMOC,1,2,7/18/2013
CUAUHTEMOC,14,1,7/18/2013
CUAUHTEMOC,8,1,7/18/2013
GUSTAVO A. MADERO,50,6,7/18/2013
GUSTAVO A. MADERO,22,6,7/18/2013
GUSTAVO A. MADERO,23,2,7/18/2013
GUSTAVO A. MADERO,13,1,7/18/2013
IZTACALCO,24,5,7/18/2013
IZTAPALAPA,26,18,7/18/2013
IZTAPALAPA,25,9,7/18/2013
IZTAPALAPA,40,2,7/18/2013
MAGDALENA CONTRERAS,27,5,7/18/2013
MIGUEL HIDALGO,16,4,7/18/2013
MIGUEL HIDALGO,11,4,7/18/2013
MIGUEL HIDALGO,42,3,7/18/2013
MIGUEL HIDALGO,9,2,7/18/2013
TLAHUAC,29,6,7/18/2013
TLALPAN,31,3,7/18/2013
TLALPAN,35,2,7/18/2013
VENUSTIANO CARRANZA,3,7,7/18/2013
XOCHIMILCO,32,10,7/18/2013
ALVARO OBREGON,38,12,7/19/2013
ALVARO OBREGON,17,2,7/19/2013
ALVARO OBREGON,46,2,7/19/2013
AZCAPOTZALCO,36,9,7/19/2013
BENITO JUAREZ,51,8,7/19/2013
BENITO JUAREZ,10,6,7/19/2013
BENITO JUAREZ,45,3,7/19/2013
COYOACAN,20,13,7/19/2013
COYOACAN,37,4,7/19/2013
CUAJIMALPA DE MORELOS,21,5,7/19/2013
CUAJIMALPA DE MORELOS,44,4,7/19/2013
CUAUHTEMOC,0,9,7/19/2013
CUAUHTEMOC,1,5,7/19/2013
CUAUHTEMOC,7,3,7/19/2013
CUAUHTEMOC,8,2,7/19/2013
CUAUHTEMOC,14,1,7/19/2013
GUSTAVO A. MADERO,50,10,7/19/2013
GUSTAVO A. MADERO,33,10,7/19/2013
GUSTAVO A. MADERO,23,5,7/19/2013
GUSTAVO A. MADERO,22,2,7/19/2013
IZTACALCO,24,1,7/19/2013
IZTAPALAPA,26,19,7/19/2013
IZTAPALAPA,25,9,7/19/2013
IZTAPALAPA,40,2,7/19/2013
MAGDALENA CONTRERAS,27,5,7/19/2013
MIGUEL HIDALGO,9,5,7/19/2013
MIGUEL HIDALGO,11,4,7/19/2013
MIGUEL HIDALGO,42,2,7/19/2013
MILPA ALTA,28,8,7/19/2013
TLAHUAC,29,7,7/19/2013
TLAHUAC,4,7,7/19/2013
TLALPAN,31,10,7/19/2013
TLALPAN,35,9,7/19/2013
VENUSTIANO CARRANZA,3,9,7/19/2013
XOCHIMILCO,32,11,7/19/2013
ALVARO OBREGON,38,5,7/20/2013
ALVARO OBREGON,46,1,7/20/2013
AZCAPOTZALCO,36,6,7/20/2013
BENITO JUAREZ,45,4,7/20/2013
BENITO JUAREZ,10,1,7/20/2013
COYOACAN,20,10,7/20/2013
COYOACAN,37,5,7/20/2013
CUAJIMALPA DE MORELOS,21,1,7/20/2013
CUAUHTEMOC,0,4,7/20/2013
CUAUHTEMOC,1,3,7/20/2013
CUAUHTEMOC,7,3,7/20/2013
CUAUHTEMOC,8,1,7/20/2013
GUSTAVO A. MADERO,22,3,7/20/2013
GUSTAVO A. MADERO,23,2,7/20/2013
GUSTAVO A. MADERO,50,2,7/20/2013
IZTACALCO,24,5,7/20/2013
IZTAPALAPA,25,7,7/20/2013
IZTAPALAPA,40,1,7/20/2013
MAGDALENA CONTRERAS,27,2,7/20/2013
MIGUEL HIDALGO,9,7,7/20/2013
MIGUEL HIDALGO,11,6,7/20/2013
MIGUEL HIDALGO,16,1,7/20/2013
MILPA ALTA,28,5,7/20/2013
TLAHUAC,4,2,7/20/2013
TLAHUAC,29,1,7/20/2013
TLALPAN,35,6,7/20/2013
TLALPAN,31,1,7/20/2013
VENUSTIANO CARRANZA,3,1,7/20/2013
XOCHIMILCO,32,7,7/20/2013
AZCAPOTZALCO,36,1,7/21/2013
TLALPAN,31,2,7/21/2013
BENITO JUAREZ,51,1,7/22/2013
CUAJIMALPA DE MORELOS,21,1,7/22/2013
CUAUHTEMOC,0,31,7/22/2013
CUAUHTEMOC,8,2,7/22/2013
CUAUHTEMOC,1,2,7/22/2013
IZTAPALAPA,26,11,7/22/2013
IZTAPALAPA,40,2,7/22/2013
MAGDALENA CONTRERAS,27,1,7/22/2013
MIGUEL HIDALGO,11,2,7/22/2013
MIGUEL HIDALGO,16,1,7/22/2013
TLALPAN,31,5,7/22/2013
BENITO JUAREZ,12,5,7/23/2013
BENITO JUAREZ,51,2,7/23/2013
CUAUHTEMOC,0,23,7/23/2013
CUAUHTEMOC,8,1,7/23/2013
GUSTAVO A. MADERO,23,4,7/23/2013
GUSTAVO A. MADERO,22,3,7/23/2013
IZTACALCO,24,2,7/23/2013
IZTAPALAPA,26,1,7/23/2013
IZTAPALAPA,25,1,7/23/2013
MIGUEL HIDALGO,16,2,7/23/2013
TLALPAN,31,5,7/23/2013
ALVARO OBREGON,18,7,7/24/2013
AZCAPOTZALCO,47,4,7/24/2013
BENITO JUAREZ,51,6,7/24/2013
COYOACAN,20,14,7/24/2013
CUAJIMALPA DE MORELOS,44,1,7/24/2013
CUAUHTEMOC,7,1,7/24/2013
CUAUHTEMOC,8,1,7/24/2013
GUSTAVO A. MADERO,22,3,7/24/2013
GUSTAVO A. MADERO,23,1,7/24/2013
IZTAPALAPA,25,8,7/24/2013
IZTAPALAPA,40,6,7/24/2013
IZTAPALAPA,26,6,7/24/2013
MAGDALENA CONTRERAS,27,4,7/24/2013
MIGUEL HIDALGO,41,4,7/24/2013
MIGUEL HIDALGO,11,3,7/24/2013
TLAHUAC,4,10,7/24/2013
TLALPAN,31,2,7/24/2013
VENUSTIANO CARRANZA,3,1,7/24/2013
XOCHIMILCO,32,1,7/24/2013
ALVARO OBREGON,18,6,7/25/2013
ALVARO OBREGON,17,3,7/25/2013
ALVARO OBREGON,46,1,7/25/2013
AZCAPOTZALCO,47,5,7/25/2013
BENITO JUAREZ,51,6,7/25/2013
BENITO JUAREZ,45,5,7/25/2013
BENITO JUAREZ,12,4,7/25/2013
COYOACAN,20,11,7/25/2013
COYOACAN,49,6,7/25/2013
CUAJIMALPA DE MORELOS,44,1,7/25/2013
CUAUHTEMOC,0,5,7/25/2013
CUAUHTEMOC,7,4,7/25/2013
CUAUHTEMOC,1,3,7/25/2013
CUAUHTEMOC,8,3,7/25/2013
GUSTAVO A. MADERO,23,10,7/25/2013
GUSTAVO A. MADERO,13,6,7/25/2013
GUSTAVO A. MADERO,22,6,7/25/2013
IZTAPALAPA,25,8,7/25/2013
IZTAPALAPA,26,8,7/25/2013
MAGDALENA CONTRERAS,27,4,7/25/2013
MIGUEL HIDALGO,11,4,7/25/2013
MIGUEL HIDALGO,16,2,7/25/2013
MILPA ALTA,28,1,7/25/2013
TLAHUAC,29,7,7/25/2013
TLAHUAC,4,1,7/25/2013
TLALPAN,35,8,7/25/2013
TLALPAN,31,4,7/25/2013
VENUSTIANO CARRANZA,3,1,7/25/2013
XOCHIMILCO,32,10,7/25/2013
ALVARO OBREGON,38,9,7/26/2013
ALVARO OBREGON,18,7,7/26/2013
ALVARO OBREGON,17,2,7/26/2013
AZCAPOTZALCO,36,6,7/26/2013
BENITO JUAREZ,51,9,7/26/2013
BENITO JUAREZ,10,5,7/26/2013
BENITO JUAREZ,45,4,7/26/2013
COYOACAN,20,14,7/26/2013
COYOACAN,37,2,7/26/2013
CUAJIMALPA DE MORELOS,44,6,7/26/2013
CUAUHTEMOC,0,7,7/26/2013
CUAUHTEMOC,8,6,7/26/2013
CUAUHTEMOC,1,4,7/26/2013
CUAUHTEMOC,7,4,7/26/2013
GUSTAVO A. MADERO,13,6,7/26/2013
GUSTAVO A. MADERO,22,4,7/26/2013
GUSTAVO A. MADERO,23,1,7/26/2013
IZTAPALAPA,26,12,7/26/2013
